"2807","Mont poupet",5.8762,46.9702,"0","0","0","0","1","0","1","1"
"2808","Pannessieres",5.60345,46.7054,"0","0","0","0","0","0","2","0"
"2810","Grusse",5.51306,46.5878,"0","0","0","0","0","0","0","2"
"2811","Ney",5.89361,46.7319,"0","2","0","0","0","2","0","0"
"2812","Pic de l\'aigle",5.90194,46.6147,"0","0","0","0","0","0","2","2"
"2813","La jasserie",4.5679,45.3851,"2","1","0","0","0","1","2","2"
"2814","Mont semiol",3.97139,45.6331,"2","0","0","0","0","0","0","0"
"2815","Sail sous couzan",3.96972,45.7258,"0","0","2","2","0","0","0","0"
"2817","Cherier",3.92358,45.9849,"2","2","2","2","2","0","0","0"
"2819","Lavoute sur loire",3.91806,45.1122,"2","1","0","0","0","0","0","2"
"2820","Chaspinhac",3.93139,45.1044,"0","2","2","0","0","0","0","0"
"2821","Mont Denise",3.85556,45.0594,"0","0","0","0","2","1","2","1"
"2822","Chaudeyrolles",4.19156,44.9359,"2","2","0","0","0","0","0","0"
"2823","Mont d'alambre",4.15917,44.9153,"0","0","0","0","2","2","0","0"
"2824","Abbaretz",-1.54,47.5622,"0","2","0","0","0","0","0","0"
"2825","Le roc",1.45111,42.8778,"0","0","0","0","0","0","2","0"
"2826","Soult",1.65427,44.898,"1","0","0","0","0","0","1","2"
"2827","Mont mercou",1.582,44.9113,"0","0","0","2","2","0","0","0"
"2828","Meyronne",1.60833,44.8822,"0","0","0","0","0","0","2","0"
"2829","Luzech",1.28833,44.4939,"0","0","0","2","2","2","0","0"
"2830","Douelle",1.3722,44.4636,"2","2","0","0","0","0","0","2"
"2831","Crayssac",1.32129,44.5029,"0","0","0","2","2","2","0","0"
"2832","Dreuilh",1.7952,44.4807,"0","0","0","2","0","0","0","0"
"2833","Le roc site ouest",1.45065,44.8736,"0","0","0","0","0","0","2","0"
"2834","Le roc nord",1.43667,44.8631,"2","0","0","0","0","0","0","0"
"2835","Ayet",0.3333,44.3399,"0","0","0","0","0","2","0","2"
"2836","Penne d\'agenais",0.8226,44.3912,"2","1","0","0","0","0","0","2"
"2837","Laparade",0.4426,44.3833,"0","0","0","2","0","0","0","0"
"2838","Nicole",0.3471,44.3249,"0","2","1","0","0","2","1","0"
"2839","Mende nord",3.47778,44.5078,"2","0","0","0","0","0","0","0"
"2840","Mende sud",3.51028,44.4903,"0","0","0","0","2","0","0","0"
"2841","Mende est",3.45833,44.515,"0","0","2","0","0","0","0","0"
"2842","Barjac",3.41861,44.5022,"0","0","0","0","0","2","2","0"
"2843","Ispagnac",3.5405,44.3579,"0","0","0","0","0","0","0","2"
"2844","Le villard",3.27083,44.4681,"2","0","0","0","0","0","0","0"
"2845","Brain sur l\'authion",-0.4,47.4333,"2","0","0","0","2","0","0","0"
"2846","Coutures",-0.3555,47.37,"0","0","2","0","0","0","2","0"
"2847","Saint mathurin",-0.343,47.43,"0","0","2","0","0","0","2","0"
"2848","Chemellier",-0.345,47.35,"0","2","0","0","0","0","0","0"
"2849","Vauville les Pierres pouquelees",-1.8556,49.6499,"0","0","0","0","0","2","0","0"
"2850","Dielette Le plate",-1.8503,49.5577,"0","0","0","0","0","0","0","2"
"2851","Carolles",-1.5728,48.7545,"0","0","0","0","0","0","2","2"
"2852","Champeaux",-1.4994,48.706,"0","0","0","0","2","2","0","0"
"2853","Omonville la rogue",-1.833,49.6951,"0","2","0","0","0","0","0","0"
"2854","Landemer",-1.7745,49.6786,"2","0","0","0","0","0","0","0"
"2855","Carteret deco Sud",-1.8057,49.373,"0","0","0","0","2","0","0","0"
"2856","Le rozel",-1.8443,49.4745,"0","0","0","0","0","0","0","2"
"2857","Grauves",3.9636,48.9823,"0","0","0","0","0","2","1","0"
"2858","Port a binson",3.7625,49.0727,"2","0","0","0","0","0","0","0"
"2859","Nozet",3.54154,48.8369,"0","0","0","0","0","0","0","0"
"2860","Cul-au-jean",3.79,48.7619,"0","0","0","0","0","0","0","0"
"2863","Soncourt sur marne",5.10389,48.2564,"0","0","0","2","2","0","0","0"
"2864","Vouecourt",5.14583,48.2667,"0","0","0","0","0","0","2","0"
